Dim 1,Dim 2,Dim 3,SiteCode,SiteName,IslandName,ReserveStatus,SurveyYear
-0.051670242496102185,-0.21981669833761522,0.11244106651931095,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2007
-0.030002645914387636,-0.26889050270759246,0.07460811658244793,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2008
-0.023091310773333585,-0.24749378427769406,0.08011317404356172,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2009
-0.034976553444734396,-0.2685384998021635,0.059302283135326456,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2010
0.04090803343520454,-0.20670213317014158,-0.07769363410871448,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2011
0.01375682803038373,-0.22709033967490433,-0.001320672328422363,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2012
-0.027081066472951994,-0.26487125892632934,0.07501569179983095,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2013
-0.01595316023984812,-0.24128517836402585,0.05354210925653559,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2014
-0.0035788322856916363,-0.19457797235011667,0.061594695232436,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2015
-0.0653361793469263,-0.16378930052871932,0.012138236152355845,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2016
-0.13807042923520382,-0.02275249589194712,0.05099573015818698,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2017
-0.19121520910521903,-0.006875719081916407,0.07055885404897999,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2018
-0.12810030089741212,-0.032573753430372575,0.0850020600697027,JLSO,Johnson's Lee South,Santa Rosa Island,Outside,2019
-0.09742903026431436,-0.20172451962684096,0.11863758286790282,RR,Rodes Reef,Santa Rosa Island,Outside,2005
-0.15547392511974356,-0.22215749710383234,0.18633080035377056,RR,Rodes Reef,Santa Rosa Island,Outside,2006
-0.18785078503094818,-0.18813994645877918,0.22059905280962033,RR,Rodes Reef,Santa Rosa Island,Outside,2007
-0.05882309466233117,-0.23568399657980083,0.05697193772310041,RR,Rodes Reef,Santa Rosa Island,Outside,2008
-0.13562610507556408,-0.17340952124433953,0.11206090115499347,RR,Rodes Reef,Santa Rosa Island,Outside,2009
-0.27195195561443636,-0.0698693306221666,0.20250808266391507,RR,Rodes Reef,Santa Rosa Island,Outside,2010
-0.12060679932574238,-0.13774333836876415,0.037201719494332625,RR,Rodes Reef,Santa Rosa Island,Outside,2011
-0.12336043278019261,-0.16239720066790025,0.09702082689879526,RR,Rodes Reef,Santa Rosa Island,Outside,2012
-0.1615926206704019,-0.16503959316020655,0.1646898536079298,RR,Rodes Reef,Santa Rosa Island,Outside,2013
-0.22897689913577401,-0.07776660567091258,0.17039423860527012,RR,Rodes Reef,Santa Rosa Island,Outside,2014
-0.21630241453257168,-0.05734472348414282,0.13145288466499053,RR,Rodes Reef,Santa Rosa Island,Outside,2015
-0.2386207250918593,-0.03027109022240493,0.16268204635137898,RR,Rodes Reef,Santa Rosa Island,Outside,2016
-0.2686153380909712,-0.008173395492651168,0.19164187243147346,RR,Rodes Reef,Santa Rosa Island,Outside,2017
-0.3068729591538941,0.01600319210556262,0.18078422121665047,RR,Rodes Reef,Santa Rosa Island,Outside,2018
-0.25994344414906534,0.019928246424760362,0.17745545256830825,RR,Rodes Reef,Santa Rosa Island,Outside,2019
0.06516277391324175,-0.1258259537775882,-0.035154489172888014,GI,Gull Island South,Santa Cruz Island,Inside,2005
0.06386288754996328,-0.12644605336570391,0.011166730055202563,GI,Gull Island South,Santa Cruz Island,Inside,2006
0.026684138123975798,-0.1381780974378064,-0.018498882294192134,GI,Gull Island South,Santa Cruz Island,Inside,2007
0.027501307802785268,-0.14553393009885973,0.03232534875029521,GI,Gull Island South,Santa Cruz Island,Inside,2008
0.07665992540026884,-0.1361064711639329,-0.012898681802647187,GI,Gull Island South,Santa Cruz Island,Inside,2009
0.14725186963383494,-0.11111896114895438,-0.11991753168385304,GI,Gull Island South,Santa Cruz Island,Inside,2010
0.1326333802015718,-0.12111314582430185,-0.13946362503638757,GI,Gull Island South,Santa Cruz Island,Inside,2011
0.10191162004703395,-0.1297861676848442,-0.16267479186437828,GI,Gull Island South,Santa Cruz Island,Inside,2012
0.06004966702240855,-0.09438702491092742,-0.14766330823893253,GI,Gull Island South,Santa Cruz Island,Inside,2013
-0.006758292017875462,-0.0766877289634503,-0.028168898692476914,GI,Gull Island South,Santa Cruz Island,Inside,2014
0.20442089756966456,0.053089948496741576,0.02536020830727688,GI,Gull Island South,Santa Cruz Island,Inside,2015
0.17535492891185464,0.035182706906473654,0.07848427336512948,GI,Gull Island South,Santa Cruz Island,Inside,2016
0.27124101825633884,0.030903307336244693,-0.005043921631110352,GI,Gull Island South,Santa Cruz Island,Inside,2017
0.2420219475672856,0.05657684951229289,0.08873429029509576,GI,Gull Island South,Santa Cruz Island,Inside,2018
0.17538695801558846,0.0072638414412726365,0.06814655363448595,GI,Gull Island South,Santa Cruz Island,Inside,2019
-0.08673290362327395,-0.01816343239730875,0.033890942594017946,FH,Fry's Harbor,Santa Cruz Island,Outside,2005
-0.1957042407213196,-0.034874361586864994,0.18650807821107532,FH,Fry's Harbor,Santa Cruz Island,Outside,2006
-0.13185858837622733,-0.01046921872473717,0.04908712180980808,FH,Fry's Harbor,Santa Cruz Island,Outside,2007
-0.1065127730353754,-0.07714536452923604,0.10647105872331494,FH,Fry's Harbor,Santa Cruz Island,Outside,2008
-0.11409872469079228,-0.09538248145406236,0.1322070957186215,FH,Fry's Harbor,Santa Cruz Island,Outside,2009
-0.09523900861330688,-0.07689038455735911,0.09438694054277365,FH,Fry's Harbor,Santa Cruz Island,Outside,2010
-0.11057902628712285,-0.0761226108674621,0.08293214970507963,FH,Fry's Harbor,Santa Cruz Island,Outside,2011
-0.06060713080781779,-0.07984572182713658,0.09430430726667179,FH,Fry's Harbor,Santa Cruz Island,Outside,2012
-0.06271467447137902,-0.06712063531733443,0.10395521908789751,FH,Fry's Harbor,Santa Cruz Island,Outside,2013
-0.1455040320932584,-0.06671594779224063,0.1585904182180872,FH,Fry's Harbor,Santa Cruz Island,Outside,2014
-0.19325877458276947,0.010831193278400637,0.1719558172981701,FH,Fry's Harbor,Santa Cruz Island,Outside,2015
-0.2259914420478443,0.0782788876952551,0.1857037036296267,FH,Fry's Harbor,Santa Cruz Island,Outside,2016
-0.24853000147170948,0.12874428360024856,0.11375615659950171,FH,Fry's Harbor,Santa Cruz Island,Outside,2017
-0.2993991105354242,0.13669641502105312,0.20537110925947039,FH,Fry's Harbor,Santa Cruz Island,Outside,2018
-0.2020285123839538,0.08737778673510187,0.1970956252119005,FH,Fry's Harbor,Santa Cruz Island,Outside,2019
-0.3192866311674513,0.15849213548791174,0.1372158673530788,PB,Pelican Bay,Santa Cruz Island,Outside,2005
-0.27011453101776156,0.14021593711463967,0.11317694570819496,PB,Pelican Bay,Santa Cruz Island,Outside,2006
-0.2299046546650134,0.1446725379276579,0.05454837243869979,PB,Pelican Bay,Santa Cruz Island,Outside,2007
-0.22501214954069368,0.05822620929847582,0.13737463414816267,PB,Pelican Bay,Santa Cruz Island,Outside,2008
-0.07821162012916809,0.013042282593407792,0.02381137714844186,PB,Pelican Bay,Santa Cruz Island,Outside,2009
-0.09371068531064758,0.0386216269841146,0.008445518835813537,PB,Pelican Bay,Santa Cruz Island,Outside,2010
-0.2867321991134258,0.13857892699587837,0.05925744285733607,PB,Pelican Bay,Santa Cruz Island,Outside,2011
-0.2899737202708476,0.15118734979669377,0.060286000364975056,PB,Pelican Bay,Santa Cruz Island,Outside,2012
-0.24751171853223694,0.07904900580078791,0.14855980549420617,PB,Pelican Bay,Santa Cruz Island,Outside,2013
-0.29636642416119996,0.13634245322480412,0.1507508027027185,PB,Pelican Bay,Santa Cruz Island,Outside,2014
-0.2862239077625079,0.1289097497168762,0.1713424184668173,PB,Pelican Bay,Santa Cruz Island,Outside,2015
-0.2283547115733104,0.10421018456155756,0.2025414694765912,PB,Pelican Bay,Santa Cruz Island,Outside,2016
-0.2661650483493713,0.1236231741053789,0.21138612987059727,PB,Pelican Bay,Santa Cruz Island,Outside,2017
-0.2597662278929795,0.12258635870393303,0.1893626615367917,PB,Pelican Bay,Santa Cruz Island,Outside,2018
-0.2765292131251066,0.14759679694148906,0.1769416755352006,PB,Pelican Bay,Santa Cruz Island,Outside,2019
-0.028883440786166094,0.08483843701167239,-0.0896631190405313,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2005
0.07928123505607984,0.10535888376316802,-0.07556280168496311,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2006
0.09958890442612085,0.09644631342357184,-0.06412685113132544,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2007
0.08492370168345702,0.08934921343452178,-0.09548245689354516,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2008
-0.0289858531991491,0.07429342498567985,-0.0686009150517168,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2009
0.08619052606547138,0.09741415579180587,-0.10989219151478731,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2010
-0.01315760651711653,0.10636087189410942,-0.15109553700773365,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2011
0.004794612559082131,0.1000114227864518,-0.1336581953006165,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2012
0.09433978176929801,0.09094078111335854,-0.11768106807194356,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2013
0.1999224289826284,0.09890747150695428,-0.018369538030529584,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2014
0.15662555999664107,0.10893650219540171,0.05457897594548779,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2015
0.28811829596159555,0.13992258214384276,0.08482571758826579,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2016
0.271519274732314,0.1303304859818788,0.08671234038424354,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2017
0.25215753219430537,0.11823379333247831,0.08838481152583488,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2018
0.37135496831285186,0.15556474900394987,0.13296245993795758,SA,Scorpion Anchorage,Santa Cruz Island,Inside,2019
-0.11336904268534938,-0.11503003077507272,0.14025237429396337,YB,Yellow Banks,Santa Cruz Island,Outside,2005
-0.1952289568327515,-0.044879292554319224,0.1698792343310382,YB,Yellow Banks,Santa Cruz Island,Outside,2006
-0.1276352899210792,-0.13599766173379169,0.15120595809896303,YB,Yellow Banks,Santa Cruz Island,Outside,2007
-0.20253027791444222,-0.08568884496650356,0.18125158728672128,YB,Yellow Banks,Santa Cruz Island,Outside,2008
-0.13125782314250753,-0.13997276308845963,0.15706807699054862,YB,Yellow Banks,Santa Cruz Island,Outside,2009
-0.12310540789538081,-0.18022042833388047,0.19015290509408625,YB,Yellow Banks,Santa Cruz Island,Outside,2010
-0.18508161062150932,-0.07896788329791313,0.1416723057777574,YB,Yellow Banks,Santa Cruz Island,Outside,2011
-0.13548468142000375,-0.0399378718878898,0.1570682126111401,YB,Yellow Banks,Santa Cruz Island,Outside,2012
-0.08680737676301098,-0.08717319111694,0.18128171703336937,YB,Yellow Banks,Santa Cruz Island,Outside,2013
-0.12749467221943028,-0.1029971163186235,0.16546173488327345,YB,Yellow Banks,Santa Cruz Island,Outside,2014
-0.25339939671884243,0.08639482401441703,0.14275845824224095,YB,Yellow Banks,Santa Cruz Island,Outside,2015
-0.2273647760543473,0.09241065829352543,0.14666523662907038,YB,Yellow Banks,Santa Cruz Island,Outside,2016
-0.3047736040170382,0.11925498518209598,0.1385870924438402,YB,Yellow Banks,Santa Cruz Island,Outside,2017
-0.19279407620399494,0.10278573776600615,0.04669524571894339,YB,Yellow Banks,Santa Cruz Island,Outside,2018
-0.22796205070133527,0.08984758801323858,0.16419961421943802,YB,Yellow Banks,Santa Cruz Island,Outside,2019
0.009005894744760178,0.0777467379040167,-0.058624697441567196,AR,Admiral's Reef,Anacapa Island,Outside,2005
-0.1496086457256878,0.049453798206128816,0.015186372006029064,AR,Admiral's Reef,Anacapa Island,Outside,2006
-0.10545049269886177,0.05447713074255659,-0.01625210109511608,AR,Admiral's Reef,Anacapa Island,Outside,2007
-0.12029449253357118,0.07570813940491172,-0.1589137867602037,AR,Admiral's Reef,Anacapa Island,Outside,2008
-0.20845987288083023,0.07290289187334287,0.032811407203637226,AR,Admiral's Reef,Anacapa Island,Outside,2009
-0.12059039430419369,0.07435231598911127,-0.003333762988892076,AR,Admiral's Reef,Anacapa Island,Outside,2010
-0.18006976398495939,0.11645633535779372,-0.1277070050804319,AR,Admiral's Reef,Anacapa Island,Outside,2011
-0.174541708502541,0.056681818912882556,0.013272559945449935,AR,Admiral's Reef,Anacapa Island,Outside,2012
-0.14737444075967043,0.05584693761430707,-0.06663601966598187,AR,Admiral's Reef,Anacapa Island,Outside,2013
-0.12919744001347044,0.08274226967892165,-0.07359247932635027,AR,Admiral's Reef,Anacapa Island,Outside,2014
0.03693556992922738,0.06897519226248075,-7.666744720266912e-4,AR,Admiral's Reef,Anacapa Island,Outside,2015
0.014204299679593396,0.06996182787546741,0.08963671605430233,AR,Admiral's Reef,Anacapa Island,Outside,2016
-0.07292309053309527,0.07177373773356986,0.1116568844685919,AR,Admiral's Reef,Anacapa Island,Outside,2017
-0.012714197872443964,0.07532313156089768,0.10011752347971875,AR,Admiral's Reef,Anacapa Island,Outside,2018
0.004852459628089478,0.05999473521330318,0.13919395282560318,AR,Admiral's Reef,Anacapa Island,Outside,2019
0.3691633024814114,0.07918184751907695,0.02622011488037764,CC,Cathedral Cove,Anacapa Island,Inside,2005
0.39251897279117043,0.110964072040226,0.04465609320822268,CC,Cathedral Cove,Anacapa Island,Inside,2006
0.4322417728447093,0.11708522932263063,0.06391281342812251,CC,Cathedral Cove,Anacapa Island,Inside,2007
0.3571399483879251,0.09875130827907197,0.030418739592576655,CC,Cathedral Cove,Anacapa Island,Inside,2008
0.4161902997339551,0.1147095701682629,0.07636065455394268,CC,Cathedral Cove,Anacapa Island,Inside,2009
0.46234311305838227,0.10826369181335603,0.056270644800852566,CC,Cathedral Cove,Anacapa Island,Inside,2010
0.4169953921375734,0.09734511160680744,0.05219040323083949,CC,Cathedral Cove,Anacapa Island,Inside,2011
0.4407437098392008,0.12506277529270315,0.04470890964749408,CC,Cathedral Cove,Anacapa Island,Inside,2012
0.42744301781461097,0.11049316073530406,0.056284076973051246,CC,Cathedral Cove,Anacapa Island,Inside,2013
0.4740705255364256,0.11452284743494798,0.05712926706350895,CC,Cathedral Cove,Anacapa Island,Inside,2014
0.4646220922137124,0.1728043241266068,0.13556891592216203,CC,Cathedral Cove,Anacapa Island,Inside,2015
0.4601343185167386,0.17151772908582363,0.15970309513148673,CC,Cathedral Cove,Anacapa Island,Inside,2016
0.45747414633419486,0.1749346110230255,0.1614129388681443,CC,Cathedral Cove,Anacapa Island,Inside,2017
0.4384998992962483,0.16737960518717576,0.152887055835605,CC,Cathedral Cove,Anacapa Island,Inside,2018
0.40932619168060874,0.16043463380687226,0.15043627438507898,CC,Cathedral Cove,Anacapa Island,Inside,2019
0.3268353119981872,0.09464232761071145,0.059993563578612075,LC,Landing Cove,Anacapa Island,Inside,2005
0.46584670381249527,0.13038895641137682,0.08059699781929189,LC,Landing Cove,Anacapa Island,Inside,2006
0.39130152550271613,0.10852514852558065,0.06221471733725183,LC,Landing Cove,Anacapa Island,Inside,2007
0.4368810557206607,0.14824410640381272,0.10438106149394209,LC,Landing Cove,Anacapa Island,Inside,2008
0.43494347631751423,0.15009570502788055,0.09973890183739213,LC,Landing Cove,Anacapa Island,Inside,2009
0.36704212861861407,0.09778365691558293,0.06361453351686937,LC,Landing Cove,Anacapa Island,Inside,2010
0.4401967822242745,0.10651904225603138,0.052622599443568355,LC,Landing Cove,Anacapa Island,Inside,2011
0.36466731579536604,0.11390777540830269,0.09105908585577298,LC,Landing Cove,Anacapa Island,Inside,2012
0.44432241342682793,0.13751851822904695,0.0692843325682662,LC,Landing Cove,Anacapa Island,Inside,2013
0.40838846507801074,0.15356528027217237,0.1055166869271348,LC,Landing Cove,Anacapa Island,Inside,2014
0.38471489112539065,0.13230559396416453,0.16509720429824082,LC,Landing Cove,Anacapa Island,Inside,2015
0.448774686312999,0.16375425338551688,0.17584298945606253,LC,Landing Cove,Anacapa Island,Inside,2016
0.41039463164547324,0.16339961368433112,0.17084507582906205,LC,Landing Cove,Anacapa Island,Inside,2017
0.44911889003690936,0.15965995175037978,0.14542981999451593,LC,Landing Cove,Anacapa Island,Inside,2018
0.41622413581595996,0.16189989465143892,0.1726295070608376,LC,Landing Cove,Anacapa Island,Inside,2019
-0.06623318858234278,0.022338750869390224,-0.20432496525930285,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2005
-0.031736202163951156,-0.01910461335856531,-0.18799070822509423,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2006
-0.051719673818664436,0.001278486265476812,-0.1902717920146331,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2007
-0.10263095546572958,0.07014742398794445,-0.20079130626959643,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2008
-0.02654811738144906,-0.006331930708710794,-0.18182094369207571,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2009
0.008535643784685947,0.00786698847480682,-0.17162928398936278,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2010
-0.045301858127417216,-0.005827224914075546,-0.2105269289355231,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2011
-0.029362976118087792,-0.02109345356306013,-0.19129948036129363,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2012
-0.05199367110794321,0.003986629882767817,-0.16316474993196683,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2013
0.024951696992466455,0.014170857889622003,-0.07800867434001112,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2014
0.17463789376428662,0.08780703065257486,0.0031801848729279708,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2015
0.286017595679313,0.09517901584123163,0.051184215912944225,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2016
0.28934667597525915,0.10847584587405772,0.09680639968380364,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2017
0.342544011055673,0.1366200946250266,0.11233957981136126,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2018
0.3763379224334623,0.15040302242405534,0.11335755703082108,SESL,SE Sea Lion Rookery,Santa Barbara Island,Inside,2019
-0.14429811328048167,0.1369132861221441,-0.15419108233877718,AP,Arch Point,Santa Barbara Island,Outside,2005
-0.12503300311630036,0.13471843922053156,-0.12382644549054764,AP,Arch Point,Santa Barbara Island,Outside,2006
-0.13436628139156565,0.14233931405059844,-0.20609836803623127,AP,Arch Point,Santa Barbara Island,Outside,2007
-0.15791980502901184,0.1668915060792959,-0.21246650707781076,AP,Arch Point,Santa Barbara Island,Outside,2008
-0.18359353426520814,0.17234246553408294,-0.1772098973285759,AP,Arch Point,Santa Barbara Island,Outside,2009
-0.1838649173480972,0.14754332792109906,-0.17481784219205548,AP,Arch Point,Santa Barbara Island,Outside,2010
-0.21995133460409208,0.17674283597711074,-0.1579393545173008,AP,Arch Point,Santa Barbara Island,Outside,2011
-0.22165620043030634,0.18083134606787424,-0.1592604964142674,AP,Arch Point,Santa Barbara Island,Outside,2012
-0.17074922833568967,0.14760191786332127,-0.18436806234465813,AP,Arch Point,Santa Barbara Island,Outside,2013
-0.15269811714791898,0.1336840116711884,-0.19319070627352947,AP,Arch Point,Santa Barbara Island,Outside,2014
-0.11814892107742676,0.13838650955023254,-0.05521432497142887,AP,Arch Point,Santa Barbara Island,Outside,2015
0.10299572602106541,0.09256212246409458,0.05596812441776664,AP,Arch Point,Santa Barbara Island,Outside,2016
0.012739051481900878,0.09539253583364272,0.03237801834810534,AP,Arch Point,Santa Barbara Island,Outside,2017
0.029162568108966534,0.12065763513417957,0.04188632430594277,AP,Arch Point,Santa Barbara Island,Outside,2018
0.023006647367017352,0.10391594714525132,0.014460818439020338,AP,Arch Point,Santa Barbara Island,Outside,2019
-0.0868622289399246,0.0979188197171635,-0.1874879159493568,CAT,Cat Canyon,Santa Barbara Island,Outside,2005
-0.09450428459588875,0.1313233507103829,-0.18338185214319822,CAT,Cat Canyon,Santa Barbara Island,Outside,2006
-0.10693316416232365,0.11004796330986218,-0.19292010220091332,CAT,Cat Canyon,Santa Barbara Island,Outside,2007
-0.17186915584080312,0.1844197810101693,-0.16185003233945283,CAT,Cat Canyon,Santa Barbara Island,Outside,2008
-0.21741910623589372,0.17074535790958756,-0.12518004142391528,CAT,Cat Canyon,Santa Barbara Island,Outside,2009
-0.06320851554969405,0.05676791857784768,-0.07031589594620322,CAT,Cat Canyon,Santa Barbara Island,Outside,2010
-0.15329962042431658,0.1152529971888357,-0.19445495226231088,CAT,Cat Canyon,Santa Barbara Island,Outside,2011
-0.1652190292713493,0.1341150858542534,-0.18391935133297765,CAT,Cat Canyon,Santa Barbara Island,Outside,2012
0.003969959982324771,0.027104709660604055,-0.0799886529475426,CAT,Cat Canyon,Santa Barbara Island,Outside,2013
0.05587898419967895,0.09305821752400213,-0.09265071198257151,CAT,Cat Canyon,Santa Barbara Island,Outside,2014
-0.0138908272723783,0.1266991487475635,0.010705497053054736,CAT,Cat Canyon,Santa Barbara Island,Outside,2015
0.10306268101016364,0.12371460938364472,0.026334443163625525,CAT,Cat Canyon,Santa Barbara Island,Outside,2016
0.09778772125783805,0.08055323115642986,0.045394348618719535,CAT,Cat Canyon,Santa Barbara Island,Outside,2017
0.1397660023475267,0.06664114633319244,0.06931697143203865,CAT,Cat Canyon,Santa Barbara Island,Outside,2018
0.07399541203473856,0.0668057934239954,0.05621629091408245,CAT,Cat Canyon,Santa Barbara Island,Outside,2019
-0.03374114342754287,-0.2483854880797745,0.08719019841384557,MM,Miracle Mile,San Miguel Island,Outside,2005
-0.043129991728679755,-0.3491675566061889,0.15568670406943363,MM,Miracle Mile,San Miguel Island,Outside,2006
-0.04822372184269382,-0.25459269627828457,0.14354547808011028,MM,Miracle Mile,San Miguel Island,Outside,2007
-0.03942017387922463,-0.3211042259677117,0.10098497891067568,MM,Miracle Mile,San Miguel Island,Outside,2008
