NMDS1,NMDS2,SiteCode,IslandName,ReserveStatus,SurveyYear
0.3520421299136532,0.06470648651940732,JLSO,Santa Rosa Island,Outside,2016
0.34280762322250724,0.2913336334907298,RR,Santa Rosa Island,Outside,2016
0.4464503816916881,-0.029961719353341344,CP,Santa Rosa Island,Outside,2016
0.3598207864234814,-0.031621735828590965,TC,Santa Rosa Island,Inside,2016
0.4196479812260803,-0.1604452151745333,CSAW,Santa Rosa Island,Inside,2016
0.40546829206546214,-0.2701375031019887,SP,Santa Rosa Island,Inside,2016
-0.21722062447088766,-0.02208236502215928,AR,Anacapa Island,Outside,2015
0.0323664427386252,-0.46546140376834744,CC,Anacapa Island,Inside,2015
0.00934743561831634,-0.3363044273987497,LC,Anacapa Island,Inside,2015
-0.10923171153692861,-0.06522260525851065,KH,Anacapa Island,Inside,2015
-0.3436352287993233,0.15360563267689276,EFC,Anacapa Island,Outside,2015
-0.37052178804491864,-0.07760298018766607,BSBR,Anacapa Island,Inside,2015
-0.27631661041584504,0.1557591866140685,LH,Anacapa Island,Outside,2015
0.588877554034856,-0.11713995445694286,WL,San Miguel Island,Outside,2015
0.3047308228426573,0.4584560509655041,HR,San Miguel Island,Inside,2015
0.5138431325812023,-0.04959108017818427,MM,San Miguel Island,Outside,2015
-0.25107886998423223,-0.15385029914805343,SESL,Santa Barbara Island,Inside,2015
-0.41114752811379673,0.025035715699761967,AP,Santa Barbara Island,Outside,2015
-0.4433598660378207,-0.09962021698177623,CAT,Santa Barbara Island,Outside,2015
-0.08027478113824553,0.07558511266588598,WA,Santa Barbara Island,Outside,2015
-0.2938304649993269,-0.3570417069128225,GC,Santa Barbara Island,Inside,2015
-0.02351494683014778,-0.2128975449283663,SER,Santa Barbara Island,Inside,2015
0.14636007729827857,-0.005156663175425605,GI,Santa Cruz Island,Inside,2015
0.007032174190970486,0.16011794001556165,FH,Santa Cruz Island,Outside,2015
-0.21964098489098915,0.28041797695004317,PB,Santa Cruz Island,Outside,2015
-0.23707145617096959,-0.22637426857700738,SA,Santa Cruz Island,Inside,2015
-0.22737921091153113,0.2429939374522492,YB,Santa Cruz Island,Outside,2015
-0.09293484987649772,0.24676105592786332,DPM,Santa Cruz Island,Outside,2015
-0.16118256715929347,-0.07589550656958617,PP,Santa Cruz Island,Inside,2015
0.05811474268104924,-0.1599856513171472,CVP,Santa Cruz Island,Inside,2015
-0.06681711495952634,0.21440711872547313,LS,Santa Cruz Island,Outside,2015
-0.17519636146381168,0.3364297209570816,PRF,Santa Cruz Island,Outside,2015
0.2706739358582898,-0.08829511696272077,JLNO,Santa Rosa Island,Outside,2015
0.26446915705071244,-0.01324283097465652,JLSO,Santa Rosa Island,Outside,2015
0.3252457105611541,0.4209354945076657,RR,Santa Rosa Island,Outside,2015
0.3186821035324914,-9.080622364092731e-4,CP,Santa Rosa Island,Outside,2015
0.37216832988180076,0.0307402896121585,TC,Santa Rosa Island,Inside,2015
0.3439708175681341,-0.09169831476037249,CSAW,Santa Rosa Island,Inside,2015
0.4444725293655542,-0.1828742339553055,SP,Santa Rosa Island,Inside,2015
-0.3097450470489284,-0.006910204060112657,AR,Anacapa Island,Outside,2014
0.22528298906193453,-0.31576772912608725,CC,Anacapa Island,Inside,2014
0.13895131917910827,-0.335859782823133,LC,Anacapa Island,Inside,2014
-0.3176712905521526,-0.07005932766109771,KH,Anacapa Island,Inside,2014
-0.41936696203158347,-0.013282717417125727,EFC,Anacapa Island,Outside,2014
-0.3339301790273422,-0.29937578270534937,BSBR,Anacapa Island,Inside,2014
-0.30339770275745415,0.07584404219144082,LH,Anacapa Island,Outside,2014
0.4507877397502396,0.14735732576845312,WL,San Miguel Island,Outside,2014
0.12487655682820933,0.47130645041713426,HR,San Miguel Island,Inside,2014
0.4730042983086983,0.013375221358764771,MM,San Miguel Island,Outside,2014
-0.13358509446304034,-0.19698380567960538,SESL,Santa Barbara Island,Inside,2014
-0.37838316903674546,0.07534980977033497,AP,Santa Barbara Island,Outside,2014
-0.1652181413895748,-0.16311268379293492,CAT,Santa Barbara Island,Outside,2014
-0.26676697177156145,-0.13128116739568577,WA,Santa Barbara Island,Outside,2014
-0.1713535474535843,-0.3550320449764611,GC,Santa Barbara Island,Inside,2014
0.10063845117894687,-0.15910541007920417,SER,Santa Barbara Island,Inside,2014
0.13797145695101923,0.08136894986125054,GI,Santa Cruz Island,Inside,2014
0.060061249171734075,0.0610598224529756,FH,Santa Cruz Island,Outside,2014
-0.2902732997045717,0.3665294583055835,PB,Santa Cruz Island,Outside,2014
-0.11910552403934437,-0.031070116082973314,SA,Santa Cruz Island,Inside,2014
0.03893620490778188,0.22567700342975242,YB,Santa Cruz Island,Outside,2014
-0.11075791254209646,0.1670122553586215,DPM,Santa Cruz Island,Outside,2014
-0.09549691369773491,-0.08804231505723772,PP,Santa Cruz Island,Inside,2014
0.09410066183978272,-0.18534363638481471,CVP,Santa Cruz Island,Inside,2014
-0.1869808310268851,0.23941551392713017,LS,Santa Cruz Island,Outside,2014
-0.338323064084981,0.1799751995868157,PRF,Santa Cruz Island,Outside,2014
0.32813110215022945,-0.11306030332997882,JLNO,Santa Rosa Island,Outside,2014
0.34545790200745513,0.05463137420099278,JLSO,Santa Rosa Island,Outside,2014
0.12974923317005324,0.3772611543753084,RR,Santa Rosa Island,Outside,2014
0.30392789554158606,0.01316143311606281,CP,Santa Rosa Island,Outside,2014
0.2263475399595882,0.08128979317497263,TC,Santa Rosa Island,Inside,2014
0.3319540581801453,-0.05394869381384512,CSAW,Santa Rosa Island,Inside,2014
0.43017699244106855,-0.11237908690994729,SP,Santa Rosa Island,Inside,2014
-0.1887326869164022,0.14433401187314485,AR,Anacapa Island,Outside,2013
0.0844708604661553,-0.45040745337384847,CC,Anacapa Island,Inside,2013
0.07075838816748943,-0.36997799819456917,LC,Anacapa Island,Inside,2013
-0.4261403703612303,0.022610324169423587,KH,Anacapa Island,Inside,2013
-0.2567660425407026,0.12002393278917432,EFC,Anacapa Island,Outside,2013
-0.44292514385966664,-0.09831033554162333,BSBR,Anacapa Island,Inside,2013
-0.3595335263231317,0.07323749448262361,LH,Anacapa Island,Outside,2013
0.44139957135450836,0.07264347676512929,WL,San Miguel Island,Outside,2013
0.2767928664121946,0.35236636344973377,HR,San Miguel Island,Inside,2013
0.38787158603152305,-0.03292683657592868,MM,San Miguel Island,Outside,2013
-0.2640658389744517,0.17410209434255436,SESL,Santa Barbara Island,Inside,2013
-0.30166654411186644,-0.11578093829136835,AP,Santa Barbara Island,Outside,2013
-0.20117183446260717,-0.29507664150740975,CAT,Santa Barbara Island,Outside,2013
-0.23188014239313434,0.028871513714640445,WA,Santa Barbara Island,Outside,2013
-0.3229527818145975,0.35194430108271213,GC,Santa Barbara Island,Inside,2013
0.018479021032308102,-0.16254634788807626,SER,Santa Barbara Island,Inside,2013
0.10515728058040325,0.021606099000766876,GI,Santa Cruz Island,Inside,2013
0.14967786944157138,0.19093532093072105,FH,Santa Cruz Island,Outside,2013
-0.10585430699448091,0.36075144418705235,PB,Santa Cruz Island,Outside,2013
-0.21412080587289609,-0.1669850491052116,SA,Santa Cruz Island,Inside,2013
0.15388634484104938,-0.1944465792933987,YB,Santa Cruz Island,Outside,2013
-0.11299059908907774,0.03523436372912162,DPM,Santa Cruz Island,Outside,2013
-0.15171319462961202,-0.10702914162687006,PP,Santa Cruz Island,Inside,2013
-0.08156275414034335,-0.2249987765503099,CVP,Santa Cruz Island,Inside,2013
-0.103885275593635,0.10790651423237684,LS,Santa Cruz Island,Outside,2013
-0.2274140419602061,-0.053360359053134465,PRF,Santa Cruz Island,Outside,2013
0.3958949825710028,-0.14418176553298656,JLNO,Santa Rosa Island,Outside,2013
0.33589756991817316,0.04065187582827428,JLSO,Santa Rosa Island,Outside,2013
0.33478825367395276,0.30135060774052574,RR,Santa Rosa Island,Outside,2013
0.2688161104108871,0.007674935162561056,CP,Santa Rosa Island,Outside,2013
0.20924572368056032,0.132679475582303,TC,Santa Rosa Island,Inside,2013
0.31318467460741695,-0.07880758592254662,CSAW,Santa Rosa Island,Inside,2013
0.4470547868488457,-0.044088340605557205,SP,Santa Rosa Island,Inside,2013
-0.22710034528666048,-0.15682156828836627,AR,Anacapa Island,Outside,2012
0.21927377979683127,-0.35887155065593135,CC,Anacapa Island,Inside,2012
0.33374238220098007,-0.3511803901548405,LC,Anacapa Island,Inside,2012
-0.33130566339198236,-0.08832204509168397,KH,Anacapa Island,Inside,2012
-0.357577828540386,-0.042641543563674264,EFC,Anacapa Island,Outside,2012
-0.33281617531911484,-0.24174532363137857,BSBR,Anacapa Island,Inside,2012
-0.17532324320758869,-0.06345542350034301,LH,Anacapa Island,Outside,2012
0.5187071840894053,0.07744342463141018,WL,San Miguel Island,Outside,2012
0.18399599493167387,0.3712943759489093,HR,San Miguel Island,Inside,2012
0.38243913924818684,0.10029655128574262,MM,San Miguel Island,Outside,2012
-0.4215817940681333,0.07463174519543259,SESL,Santa Barbara Island,Inside,2012
-0.40432592271159207,0.02586917312359329,AP,Santa Barbara Island,Outside,2012
-0.2545110200150851,-0.29610152132336776,CAT,Santa Barbara Island,Outside,2012
-0.13044484519649316,-0.22303992698152575,WA,Santa Barbara Island,Outside,2012
-0.3830492672286731,0.23746820500473556,GC,Santa Barbara Island,Inside,2012
0.01716550796104217,-0.29014228945390086,SER,Santa Barbara Island,Inside,2012
0.14177450354499974,0.04157067544510932,GI,Santa Cruz Island,Inside,2012
0.19119255520989936,0.006036378864073242,FH,Santa Cruz Island,Outside,2012
-0.14256364196562732,0.2566751045146304,PB,Santa Cruz Island,Outside,2012
-0.3040060713039185,0.20840933410832435,SA,Santa Cruz Island,Inside,2012
0.05516976180022663,0.19693171503695145,YB,Santa Cruz Island,Outside,2012
-0.18749984156186816,0.07854913978449496,DPM,Santa Cruz Island,Outside,2012
-0.09084142938224989,-0.07713612671529475,PP,Santa Cruz Island,Inside,2012
0.05560428904584478,-0.09631197870087443,CVP,Santa Cruz Island,Inside,2012
-0.17756121300278957,0.0036101861512162384,LS,Santa Cruz Island,Outside,2012
-0.19626100543911684,0.12541284999351945,PRF,Santa Cruz Island,Outside,2012
0.46518010299263984,-0.029911158542801783,JLNO,Santa Rosa Island,Outside,2012
0.33213324498318375,0.037998048520890525,JLSO,Santa Rosa Island,Outside,2012
0.09240039741732359,0.45865655067663424,RR,Santa Rosa Island,Outside,2012
0.2677452829315314,0.04908150609840865,CP,Santa Rosa Island,Outside,2012
0.2181142566746759,0.12388308082290816,TC,Santa Rosa Island,Inside,2012
0.2869878955598899,-0.08856920829503728,CSAW,Santa Rosa Island,Inside,2012
0.3551430292329449,-0.06956799030796403,SP,Santa Rosa Island,Inside,2012
-0.24165483649521352,-0.1537367278457172,AR,Anacapa Island,Outside,2011
0.4183025226633821,-0.39469072584656084,CC,Anacapa Island,Inside,2011
0.3174237155472854,-0.3627113917519097,LC,Anacapa Island,Inside,2011
-0.34774154100263027,-0.1872631138844768,KH,Anacapa Island,Inside,2011
-0.4054268528396509,-0.05849255206453885,EFC,Anacapa Island,Outside,2011
-0.2843298426790828,-0.32074104694073424,BSBR,Anacapa Island,Inside,2011
-0.3088502241088043,-0.08036372155191009,LH,Anacapa Island,Outside,2011
0.49601211412565505,0.17430639530380104,WL,San Miguel Island,Outside,2011
0.0935269137979651,0.3942939802488985,HR,San Miguel Island,Inside,2011
0.45355872595883534,0.16105526630509412,MM,San Miguel Island,Outside,2011
-0.4009697730626351,0.015593895811270304,SESL,Santa Barbara Island,Inside,2011
-0.31380110415220314,-0.01857916362430728,AP,Santa Barbara Island,Outside,2011
-0.33873011814421117,0.14864793690813977,CAT,Santa Barbara Island,Outside,2011
-0.13925484647418535,-0.07803553876313248,WA,Santa Barbara Island,Outside,2011
-0.5228477982598603,0.06015219918952814,GC,Santa Barbara Island,Inside,2011
0.15510677209010837,-0.359542231843902,SER,Santa Barbara Island,Inside,2011
0.1736743558834565,0.049571280042672965,GI,Santa Cruz Island,Inside,2011
0.17568856724900872,-0.08364810718042605,FH,Santa Cruz Island,Outside,2011
-0.22583841132996743,0.24210647057542473,PB,Santa Cruz Island,Outside,2011
-0.30053438593893766,0.24700416146394236,SA,Santa Cruz Island,Inside,2011
-0.044031490223426936,0.1548097549158934,YB,Santa Cruz Island,Outside,2011
-0.08171738789715027,-0.12348851905892501,DPM,Santa Cruz Island,Outside,2011
-0.09730720251639446,-0.16575861770990524,PP,Santa Cruz Island,Inside,2011
0.12853988510927575,-0.26816796843192636,CVP,Santa Cruz Island,Inside,2011
-0.14066513187830362,0.04645885292835458,LS,Santa Cruz Island,Outside,2011
-0.23003539393567107,0.13432269716216028,PRF,Santa Cruz Island,Outside,2011
0.4241310081561488,-0.04181274165119479,JLNO,Santa Rosa Island,Outside,2011
0.34154151025277835,0.07741471520565303,JLSO,Santa Rosa Island,Outside,2011
0.11881881436717893,0.32123603619903157,RR,Santa Rosa Island,Outside,2011
0.2778851310434721,0.11742401840460874,CP,Santa Rosa Island,Outside,2011
0.1066969050295212,0.1938816786378254,TC,Santa Rosa Island,Inside,2011
0.3484875482693652,0.13791589576800012,CSAW,Santa Rosa Island,Inside,2011
0.39434185139489136,0.020836933079267875,SP,Santa Rosa Island,Inside,2011
-0.22017919261065286,0.05539272827794984,AR,Anacapa Island,Outside,2010
0.18094215505810934,-0.3962011246386093,CC,Anacapa Island,Inside,2010
0.09370679647952833,-0.4120911046650409,LC,Anacapa Island,Inside,2010
-0.2456604606876918,-0.1854081522488821,KH,Anacapa Island,Inside,2010
-0.293530594570193,0.2137650873759292,EFC,Anacapa Island,Outside,2010
-0.30818231749615665,-0.20074630326829326,BSBR,Anacapa Island,Inside,2010
-0.16981782758375422,0.1674875801461224,LH,Anacapa Island,Outside,2010
0.5489991561409835,0.10986470395328114,WL,San Miguel Island,Outside,2010
0.19941464892021776,0.5439015558976371,HR,San Miguel Island,Inside,2010
0.4781205637278256,-4.7862708502030397e-4,MM,San Miguel Island,Outside,2010
-0.4499153138569372,0.1985130771085941,SESL,Santa Barbara Island,Inside,2010
-0.34158551874071813,0.043028681341543695,AP,Santa Barbara Island,Outside,2010
-0.39722008132326253,-0.07599453365180044,CAT,Santa Barbara Island,Outside,2010
-0.31815305550424977,0.10453352531391175,WA,Santa Barbara Island,Outside,2010
-0.4678790614088813,0.20376702756824644,GC,Santa Barbara Island,Inside,2010
-0.05053956040837828,-0.057024479038300546,SER,Santa Barbara Island,Inside,2010
0.27602467392476904,-0.047143002192116694,GI,Santa Cruz Island,Inside,2010
0.12364247872911702,-0.2041786031345433,FH,Santa Cruz Island,Outside,2010
-0.08429385833912252,-0.3286084992383499,PB,Santa Cruz Island,Outside,2010
-0.22075979197914405,-0.07736819572646315,SA,Santa Cruz Island,Inside,2010
0.06057145162956503,0.09287364989338856,YB,Santa Cruz Island,Outside,2010
-0.14450447715831513,-0.17558026562972578,DPM,Santa Cruz Island,Outside,2010
-0.15445865021016503,-0.25035936126002556,PP,Santa Cruz Island,Inside,2010
-0.09291177390583262,-0.1393790549334012,CVP,Santa Cruz Island,Inside,2010
-0.11879964573531968,0.23710232071594262,LS,Santa Cruz Island,Outside,2010
-0.22266510698743514,0.14653350152886482,PRF,Santa Cruz Island,Outside,2010
0.406725564616966,-0.08926060827174621,JLNO,Santa Rosa Island,Outside,2010
0.40881236532310644,0.08212068047493663,JLSO,Santa Rosa Island,Outside,2010
0.2864925121746227,0.39600298933717104,RR,Santa Rosa Island,Outside,2010
0.24161552352812382,0.07540802977861633,CP,Santa Rosa Island,Outside,2010
0.24790168473045346,0.06462988151329122,TC,Santa Rosa Island,Inside,2010
0.36181121819643847,-0.028556882499419286,CSAW,Santa Rosa Island,Inside,2010
0.3862754953263833,-0.066546222743689,SP,Santa Rosa Island,Inside,2010
-0.2655075545390644,-0.016490472326745186,AR,Anacapa Island,Outside,2009
0.11269383200151727,-0.410707319449487,CC,Anacapa Island,Inside,2009
0.18738343704259855,-0.35863554413373205,LC,Anacapa Island,Inside,2009
-0.2545724106890546,-0.22332031612256176,KH,Anacapa Island,Inside,2009
-0.43660499020236615,-0.018856855633938737,EFC,Anacapa Island,Outside,2009
-0.32807266869897705,-0.15176864769738457,BSBR,Anacapa Island,Inside,2009
-0.19431714936278544,0.01535522578686171,LH,Anacapa Island,Outside,2009
0.6177976075228081,0.05187780469360572,WL,San Miguel Island,Outside,2009
0.1121478567810628,0.4250156745810069,HR,San Miguel Island,Inside,2009
0.45696214200795826,0.20153115476621486,MM,San Miguel Island,Outside,2009
-0.35717077995274527,0.09559072087020562,SESL,Santa Barbara Island,Inside,2009
-0.3273114009280929,0.17555490977957808,AP,Santa Barbara Island,Outside,2009
-0.309481816764226,0.21476877118516288,CAT,Santa Barbara Island,Outside,2009
-0.21492904137305038,0.22481772454082039,WA,Santa Barbara Island,Outside,2009
-0.37612383309175834,0.33073918200761165,GC,Santa Barbara Island,Inside,2009
0.011539858244406597,0.24703401105302486,SER,Santa Barbara Island,Inside,2009
0.21907905900731828,-0.038352214551609594,GI,Santa Cruz Island,Inside,2009
0.05706875457454004,-0.3239518673363907,FH,Santa Cruz Island,Outside,2009
-0.06150249862898506,-0.3678052256718303,PB,Santa Cruz Island,Outside,2009
-0.12225865656181494,-9.041769338887241e-4,SA,Santa Cruz Island,Inside,2009
-0.00843865111314034,0.033360265933698494,YB,Santa Cruz Island,Outside,2009
-0.17364739566995482,-0.15787263961715275,DPM,Santa Cruz Island,Outside,2009
-0.2445310242931239,-0.1473497012471931,PP,Santa Cruz Island,Inside,2009
-0.14396114198506052,-0.11552496229329397,CVP,Santa Cruz Island,Inside,2009
-0.18159097526232382,-0.10532976587491226,LS,Santa Cruz Island,Outside,2009
-0.2412992406052746,0.11598080704680758,PRF,Santa Cruz Island,Outside,2009
0.339892402570574,-0.12368951608408611,JLNO,Santa Rosa Island,Outside,2009
0.3395400836067565,-0.030346301106715153,JLSO,Santa Rosa Island,Outside,2009
