NMDS1,NMDS2,SiteCode,IslandName,ReserveStatus,SurveyYear
-0.25793196160365467,-0.34561897622452836,CC,Anacapa Island,Inside,2016
-0.15545654512259813,-0.39463566988033405,LC,Anacapa Island,Inside,2016
-0.28327002889243125,-0.027739888855456727,KH,Anacapa Island,Inside,2016
-0.30249023527784824,0.23356347949579262,EFC,Anacapa Island,Outside,2016
-0.42658606463368515,0.11711335073092735,BSBR,Anacapa Island,Inside,2016
-0.35694621806487403,0.2125686764072886,LH,Anacapa Island,Outside,2016
0.6539566065182115,-0.20706206070387742,WL,San Miguel Island,Outside,2016
0.5928641971487346,0.2204815507843034,HR,San Miguel Island,Inside,2016
0.48228305669366495,-0.3507290547565945,MM,San Miguel Island,Outside,2016
-0.23670302058576823,-0.13807833175860296,SESL,Santa Barbara Island,Inside,2016
-0.3542761380535524,-0.12113920474349855,AP,Santa Barbara Island,Outside,2016
-0.419778633499426,-0.13650436204935001,CAT,Santa Barbara Island,Outside,2016
-0.1527967314310961,0.02770885697965698,WA,Santa Barbara Island,Outside,2016
-0.48660357363269446,-0.29217708023148736,GC,Santa Barbara Island,Inside,2016
-0.23215457716371707,-0.17362007968598836,SER,Santa Barbara Island,Inside,2016
0.09517400592161623,-0.014379286838136914,GI,Santa Cruz Island,Inside,2016
0.04622557783678913,0.19359968553939458,FH,Santa Cruz Island,Outside,2016
-0.1206808626832184,0.447030473737439,PB,Santa Cruz Island,Outside,2016
-0.11389277851061679,-0.20443481398506338,SA,Santa Cruz Island,Inside,2016
0.05602491349493303,0.5403381824651808,YB,Santa Cruz Island,Outside,2016
-0.05688008948987668,0.2919323288866652,DPM,Santa Cruz Island,Outside,2016
-0.10139787000006531,-0.04676635678048875,PP,Santa Cruz Island,Inside,2016
-0.14232176036073188,-0.08243650747739813,CVP,Santa Cruz Island,Inside,2016
-0.05590508859317562,0.15670828044890883,LS,Santa Cruz Island,Outside,2016
-0.2412286299120523,0.19161542742388699,PRF,Santa Cruz Island,Outside,2016
0.28478909322364715,0.18943725924074967,JLNO,Santa Rosa Island,Outside,2016
0.3448819644217397,0.0905853907551529,JLSO,Santa Rosa Island,Outside,2016
0.4474246575755935,0.26324530370174093,RR,Santa Rosa Island,Outside,2016
0.4460673904334682,-0.06979858860128976,CP,Santa Rosa Island,Outside,2016
0.39397431686613416,-0.07871226159291171,TC,Santa Rosa Island,Inside,2016
0.4035112532121209,-0.23308664102376644,CSAW,Santa Rosa Island,Inside,2016
0.34294742254535854,-0.2801087387239489,SP,Santa Rosa Island,Inside,2016
-0.18420638836527134,-0.03300888017368152,AR,Anacapa Island,Outside,2015
-0.023629882863635845,-0.38221659157609317,CC,Anacapa Island,Inside,2015
0.03917745324052889,-0.3064800665142358,LC,Anacapa Island,Inside,2015
-0.14525387413652388,0.0031390593557938194,KH,Anacapa Island,Inside,2015
-0.3914898659338456,0.10367240746909771,EFC,Anacapa Island,Outside,2015
-0.3632193648145329,-0.07972763590822404,BSBR,Anacapa Island,Inside,2015
-0.339752287400288,0.14462845483403405,LH,Anacapa Island,Outside,2015
0.6467517886067601,0.004057401163451178,WL,San Miguel Island,Outside,2015
0.46058123081280516,0.3493912674030298,HR,San Miguel Island,Inside,2015
0.557293691940745,-0.08302891122831851,MM,San Miguel Island,Outside,2015
-0.23970469165316624,-0.2819428428398144,SESL,Santa Barbara Island,Inside,2015
-0.5053583992203156,-0.020303839167170604,AP,Santa Barbara Island,Outside,2015
-0.47037280866798087,-0.1760451072651871,CAT,Santa Barbara Island,Outside,2015
-0.07293437781988896,0.07999656039996159,WA,Santa Barbara Island,Outside,2015
-0.20052941328385418,-0.3717847006831334,GC,Santa Barbara Island,Inside,2015
-0.03585369369377333,-0.17070683050405366,SER,Santa Barbara Island,Inside,2015
0.12203969595209328,0.02686695472869907,GI,Santa Cruz Island,Inside,2015
0.01621714671776568,0.17508932003629124,FH,Santa Cruz Island,Outside,2015
-0.35061450192942223,0.4492887535340908,PB,Santa Cruz Island,Outside,2015
-0.17081712489954579,-0.25034282137272235,SA,Santa Cruz Island,Inside,2015
-0.1395113292817848,0.4343023304513416,YB,Santa Cruz Island,Outside,2015
-0.09085748083099379,0.25549783056879777,DPM,Santa Cruz Island,Outside,2015
-0.11418001114219843,-0.09617871166364651,PP,Santa Cruz Island,Inside,2015
0.06694767380077127,-0.08674358454010507,CVP,Santa Cruz Island,Inside,2015
-0.08859219237735504,0.1908150847387706,LS,Santa Cruz Island,Outside,2015
-0.332760933621874,0.2346169283317524,PRF,Santa Cruz Island,Outside,2015
0.2252115885244233,-0.11298769841468591,JLNO,Santa Rosa Island,Outside,2015
0.27588998176740187,-0.059133739110823584,JLSO,Santa Rosa Island,Outside,2015
0.3778057282665694,0.3254973755583909,RR,Santa Rosa Island,Outside,2015
0.39209383501428485,-0.034933978538556315,CP,Santa Rosa Island,Outside,2015
0.36205153404178814,0.022879919581603268,TC,Santa Rosa Island,Inside,2015
0.386949978486526,-0.07388303793365782,CSAW,Santa Rosa Island,Inside,2015
0.33062729476378777,-0.18029067072099608,SP,Santa Rosa Island,Inside,2015
-0.2372458924141619,0.22604812117509646,AR,Anacapa Island,Outside,2014
0.06348550932935336,-0.3028241279737333,CC,Anacapa Island,Inside,2014
-0.006001274011526508,-0.2619472218939855,LC,Anacapa Island,Inside,2014
-0.22234268119950676,0.027371546146544305,KH,Anacapa Island,Inside,2014
-0.33227847278749123,0.2047042772788084,EFC,Anacapa Island,Outside,2014
-0.42789399671417516,-0.22199123092618886,BSBR,Anacapa Island,Inside,2014
-0.21677721862018995,0.10519335856602131,LH,Anacapa Island,Outside,2014
0.574317679785913,-0.06620883982932732,WL,San Miguel Island,Outside,2014
0.3750901122866185,0.2766756187153304,HR,San Miguel Island,Inside,2014
0.4331235692224647,-0.054284499228343094,MM,San Miguel Island,Outside,2014
-0.20677065956216595,-0.261825862993508,SESL,Santa Barbara Island,Inside,2014
-0.465715078897169,0.12295751724208244,AP,Santa Barbara Island,Outside,2014
-0.27324034936845903,-0.20651594158852138,CAT,Santa Barbara Island,Outside,2014
-0.3123970894711921,-0.031474604210182854,WA,Santa Barbara Island,Outside,2014
-0.1532648373794041,-0.4162360090356744,GC,Santa Barbara Island,Inside,2014
-0.02824654840764397,-0.1765155894372643,SER,Santa Barbara Island,Inside,2014
0.12802805079866794,0.13741819601423574,GI,Santa Cruz Island,Inside,2014
0.06991465918047894,0.10398064788560124,FH,Santa Cruz Island,Outside,2014
-0.22022197327438778,0.43848142739635987,PB,Santa Cruz Island,Outside,2014
-0.17209419910928442,-0.1380034780773756,SA,Santa Cruz Island,Inside,2014
0.18618144922443056,0.26246041610830395,YB,Santa Cruz Island,Outside,2014
-0.1047563634033817,0.16063791108216136,DPM,Santa Cruz Island,Outside,2014
-0.11810103777775019,-0.03897626802348778,PP,Santa Cruz Island,Inside,2014
0.02053864625844521,-0.09220041479818115,CVP,Santa Cruz Island,Inside,2014
-0.07078590298407435,0.22743190621422893,LS,Santa Cruz Island,Outside,2014
-0.3180166637893161,0.11199340689604655,PRF,Santa Cruz Island,Outside,2014
0.23250651602777858,-0.1607921009163332,JLNO,Santa Rosa Island,Outside,2014
0.30683941882666355,0.01798477693649769,JLSO,Santa Rosa Island,Outside,2014
0.28331566608672554,0.31039001645607184,RR,Santa Rosa Island,Outside,2014
0.35151171450083085,-0.0435789290718899,CP,Santa Rosa Island,Outside,2014
0.2576498285608649,9.342371130608558e-4,TC,Santa Rosa Island,Inside,2014
0.32244781174612636,-0.08624494930359904,CSAW,Santa Rosa Island,Inside,2014
0.2811996073359183,-0.1750433139188557,SP,Santa Rosa Island,Inside,2014
-0.18233884534156655,0.15568079504154123,AR,Anacapa Island,Outside,2013
0.07708311396744985,-0.36489326760126417,CC,Anacapa Island,Inside,2013
0.0366761780702683,-0.24624185140054985,LC,Anacapa Island,Inside,2013
-0.286136766516278,0.23524502523514004,KH,Anacapa Island,Inside,2013
-0.3330152091251629,0.08409363282983065,EFC,Anacapa Island,Outside,2013
-0.3948429661808803,-0.20179571853593023,BSBR,Anacapa Island,Inside,2013
-0.24817975757028315,0.14313293656812634,LH,Anacapa Island,Outside,2013
0.472140707273182,-0.035752081582872935,WL,San Miguel Island,Outside,2013
0.31142043432828265,0.26098661794771333,HR,San Miguel Island,Inside,2013
0.3940990084207142,-0.020080831255851826,MM,San Miguel Island,Outside,2013
-0.4656087821292699,-0.13071979901237912,SESL,Santa Barbara Island,Inside,2013
-0.4291614095324314,0.1253369270158511,AP,Santa Barbara Island,Outside,2013
-0.16235524922043904,-0.2113647507282011,CAT,Santa Barbara Island,Outside,2013
-0.2869226044843229,-0.01687105027021434,WA,Santa Barbara Island,Outside,2013
-0.2814786648988968,-0.4429479805817093,GC,Santa Barbara Island,Inside,2013
0.010917918105670252,-0.11553456733668178,SER,Santa Barbara Island,Inside,2013
0.1168208214115891,0.08048402048841825,GI,Santa Cruz Island,Inside,2013
0.1167483941064985,0.16702204359288728,FH,Santa Cruz Island,Outside,2013
-0.1364904123994256,0.37636802969950706,PB,Santa Cruz Island,Outside,2013
-0.1716297118230689,-0.011198027352977563,SA,Santa Cruz Island,Inside,2013
0.20130921649089847,-0.41081336186986434,YB,Santa Cruz Island,Outside,2013
-0.07875894201541357,0.16803449677404889,DPM,Santa Cruz Island,Outside,2013
-0.12227945427573196,0.06779686952202452,PP,Santa Cruz Island,Inside,2013
-0.029717647603356025,-0.0755432056088661,CVP,Santa Cruz Island,Inside,2013
-0.10364378881602562,0.16460208269947035,LS,Santa Cruz Island,Outside,2013
-0.14832813633814562,0.03889178959631904,PRF,Santa Cruz Island,Outside,2013
0.34278050214113254,-0.12559933079156757,JLNO,Santa Rosa Island,Outside,2013
0.28877688957507225,0.06544582301592568,JLSO,Santa Rosa Island,Outside,2013
0.2474157007906006,0.30090239577984185,RR,Santa Rosa Island,Outside,2013
0.35305648769185005,0.04848844482555351,CP,Santa Rosa Island,Outside,2013
0.23481493066942136,0.06867945020886003,TC,Santa Rosa Island,Inside,2013
0.28513893112671357,-0.059013936972546394,CSAW,Santa Rosa Island,Inside,2013
0.3716891141013548,-0.08282161993958263,SP,Santa Rosa Island,Inside,2013
-0.2267240515288356,-0.06970605412315485,AR,Anacapa Island,Outside,2012
0.20067612598057652,-0.3697320451909028,CC,Anacapa Island,Inside,2012
0.3509572455645177,-0.3860472204663147,LC,Anacapa Island,Inside,2012
-0.26304674718498455,-0.1354025263933705,KH,Anacapa Island,Inside,2012
-0.36949708344016957,0.12594359498134008,EFC,Anacapa Island,Outside,2012
-0.3763492595411699,-0.25742131103771315,BSBR,Anacapa Island,Inside,2012
-0.17205907267699624,-0.05937685708792276,LH,Anacapa Island,Outside,2012
0.48310973940103197,0.24503202587229758,WL,San Miguel Island,Outside,2012
0.25066701156923527,0.31395419197019153,HR,San Miguel Island,Inside,2012
0.39452908502234385,0.17680579752383535,MM,San Miguel Island,Outside,2012
-0.40199459393559595,0.33701025346139857,SESL,Santa Barbara Island,Inside,2012
-0.46962162553479436,0.04206249425060977,AP,Santa Barbara Island,Outside,2012
-0.4455943833077499,-0.03167542222118691,CAT,Santa Barbara Island,Outside,2012
-0.14354096209269904,0.11349843482960062,WA,Santa Barbara Island,Outside,2012
-0.4897519742347735,0.5441543052288269,GC,Santa Barbara Island,Inside,2012
0.031067186934061065,-0.1255317925686486,SER,Santa Barbara Island,Inside,2012
0.16477948432819897,0.038998745362713964,GI,Santa Cruz Island,Inside,2012
0.18733756739407723,-0.15215065501268424,FH,Santa Cruz Island,Outside,2012
-0.16257815633092954,-0.28540908027155937,PB,Santa Cruz Island,Outside,2012
-0.2579819287897274,-0.23262708066663013,SA,Santa Cruz Island,Inside,2012
-0.05549321215361244,0.2847125338100128,YB,Santa Cruz Island,Outside,2012
-0.08200680479226449,-0.13262972758537195,DPM,Santa Cruz Island,Outside,2012
-0.04354618138599702,-0.1771776680105174,PP,Santa Cruz Island,Inside,2012
0.0854933627804703,-0.2039718151297863,CVP,Santa Cruz Island,Inside,2012
-0.1507248807845178,-0.1450317501196715,LS,Santa Cruz Island,Outside,2012
-0.16259652785886525,-0.1969496641878994,PRF,Santa Cruz Island,Outside,2012
0.46702568610903816,-0.098622024626783,JLNO,Santa Rosa Island,Outside,2012
0.28960788057515496,7.175265452867032e-4,JLSO,Santa Rosa Island,Outside,2012
0.1633646485063317,0.4628371548786112,RR,Santa Rosa Island,Outside,2012
0.31704959030733015,0.15681957380685757,CP,Santa Rosa Island,Outside,2012
0.19740312681176023,0.11433982980144441,TC,Santa Rosa Island,Inside,2012
0.27827764083244755,0.06880841291451452,CSAW,Santa Rosa Island,Inside,2012
0.4117620634571069,0.03376781946257581,SP,Santa Rosa Island,Inside,2012
-0.23175646599971064,0.007456295440805966,AR,Anacapa Island,Outside,2011
0.3375261631926124,-0.39456812902070837,CC,Anacapa Island,Inside,2011
0.2173107251795027,-0.3467321192654215,LC,Anacapa Island,Inside,2011
-0.37704010432051566,-0.06365326024801898,KH,Anacapa Island,Inside,2011
-0.34123826184328726,0.02858199691963781,EFC,Anacapa Island,Outside,2011
-0.29168154749424857,-0.10588203164001354,BSBR,Anacapa Island,Inside,2011
-0.24925150006052046,-0.12697226498391506,LH,Anacapa Island,Outside,2011
0.5073929791120458,0.20438636079204475,WL,San Miguel Island,Outside,2011
0.19222932975847706,0.2609014409429608,HR,San Miguel Island,Inside,2011
0.5278246056313939,0.10890030016009013,MM,San Miguel Island,Outside,2011
-0.5281493026814386,0.08197920444426353,SESL,Santa Barbara Island,Inside,2011
-0.32973428091948975,-0.26791926046364467,AP,Santa Barbara Island,Outside,2011
-0.2500712521067095,-0.32101243420980935,CAT,Santa Barbara Island,Outside,2011
-0.10084477024475821,-0.15063404530042496,WA,Santa Barbara Island,Outside,2011
-0.5703427195079063,0.27666169844381383,GC,Santa Barbara Island,Inside,2011
0.0832973986693871,-0.34930502139191966,SER,Santa Barbara Island,Inside,2011
0.14310863016744452,0.04055993075533756,GI,Santa Cruz Island,Inside,2011
0.1468990195848718,-0.044414229899848646,FH,Santa Cruz Island,Outside,2011
-0.20202639621385346,0.21143288839428445,PB,Santa Cruz Island,Outside,2011
-0.21376381983838175,0.07297765995619826,SA,Santa Cruz Island,Inside,2011
-0.11601990943440947,0.3583314145045089,YB,Santa Cruz Island,Outside,2011
-0.051728296469643144,-0.04994958316722313,DPM,Santa Cruz Island,Outside,2011
-0.09319243347231844,-0.08210787242827611,PP,Santa Cruz Island,Inside,2011
0.09803732064422525,-0.14958209516747092,CVP,Santa Cruz Island,Inside,2011
-0.11865130018250783,0.021833202428548176,LS,Santa Cruz Island,Outside,2011
-0.22930959982665639,0.15117597225600587,PRF,Santa Cruz Island,Outside,2011
0.3911499328730711,-0.06752669488715715,JLNO,Santa Rosa Island,Outside,2011
0.32679189696670613,0.06973471400160088,JLSO,Santa Rosa Island,Outside,2011
0.11699205444872722,0.30157715399693197,RR,Santa Rosa Island,Outside,2011
0.33181941822770994,0.11271194156502728,CP,Santa Rosa Island,Outside,2011
0.149295938423869,0.16403458660921452,TC,Santa Rosa Island,Inside,2011
0.3438517217549732,0.017828976902818372,CSAW,Santa Rosa Island,Inside,2011
0.3812748259813384,0.0291933035597591,SP,Santa Rosa Island,Inside,2011
-0.2311419418393472,-0.0031812219229357046,AR,Anacapa Island,Outside,2010
0.12528538269309822,-0.30658407518387065,CC,Anacapa Island,Inside,2010
0.07491984655596383,-0.3317970090001881,LC,Anacapa Island,Inside,2010
-0.1630176455267326,-0.10919590512402771,KH,Anacapa Island,Inside,2010
-0.30838150793743313,0.05382375040740621,EFC,Anacapa Island,Outside,2010
-0.37891724342876065,-0.19019390448206833,BSBR,Anacapa Island,Inside,2010
-0.20730249404849,0.08937697249074607,LH,Anacapa Island,Outside,2010
0.5319781434711542,0.13350084678426768,WL,San Miguel Island,Outside,2010
0.3190544786669243,0.41771333960937335,HR,San Miguel Island,Inside,2010
0.485062004654075,0.07234648505693993,MM,San Miguel Island,Outside,2010
-0.44688317286884144,0.22276548673863547,SESL,Santa Barbara Island,Inside,2010
-0.29054360401627766,0.19761728889877592,AP,Santa Barbara Island,Outside,2010
-0.342350859008775,-0.02377281183370753,CAT,Santa Barbara Island,Outside,2010
-0.2350513063357305,0.30624320910151026,WA,Santa Barbara Island,Outside,2010
-0.4779806076711422,0.26759120333939135,GC,Santa Barbara Island,Inside,2010
-0.02663643062796726,-0.03433237686557859,SER,Santa Barbara Island,Inside,2010
0.23214822983890063,-0.08373932561193044,GI,Santa Cruz Island,Inside,2010
0.10242827456584795,-0.160161179745466,FH,Santa Cruz Island,Outside,2010
-0.04714946652916115,-0.19540388408599588,PB,Santa Cruz Island,Outside,2010
-0.24966728037946603,-0.23541440088182974,SA,Santa Cruz Island,Inside,2010
0.1418407674442982,0.15781688182731693,YB,Santa Cruz Island,Outside,2010
-0.11166513440009243,-0.10149186466852549,DPM,Santa Cruz Island,Outside,2010
-0.1463631099871572,-0.1749796019171212,PP,Santa Cruz Island,Inside,2010
-0.124664337316815,-0.18953275793405444,CVP,Santa Cruz Island,Inside,2010
-0.19823364003524035,-0.06003355500710143,LS,Santa Cruz Island,Outside,2010
-0.17820859075420933,0.13712420422544877,PRF,Santa Cruz Island,Outside,2010
0.4022814689066336,-0.11760902210928702,JLNO,Santa Rosa Island,Outside,2010
0.32687728404878963,0.020507172305163506,JLSO,Santa Rosa Island,Outside,2010
0.25610794424952366,0.2863347254624603,RR,Santa Rosa Island,Outside,2010
0.2850135218644179,0.062031949933417846,CP,Santa Rosa Island,Outside,2010
0.22317497068118905,9.502923438315882e-4,TC,Santa Rosa Island,Inside,2010
0.3103300712499786,-0.01832140840242029,CSAW,Santa Rosa Island,Inside,2010
0.34765598382084445,-0.08999950374857676,SP,Santa Rosa Island,Inside,2010
-0.32296012376377287,-0.1022604686978053,AR,Anacapa Island,Outside,2009
0.21679442847430117,-0.30752662999335106,CC,Anacapa Island,Inside,2009
0.1116686835910661,-0.2493422213740949,LC,Anacapa Island,Inside,2009
-0.1612240269707562,-0.08126314764224532,KH,Anacapa Island,Inside,2009
-0.3756188174925825,0.012383409640214277,EFC,Anacapa Island,Outside,2009
-0.34436527168056047,-0.18752710580227147,BSBR,Anacapa Island,Inside,2009
-0.20516723488489483,0.032093016979956264,LH,Anacapa Island,Outside,2009
0.5431486256512065,0.17116129414093018,WL,San Miguel Island,Outside,2009
0.22426111732661042,0.36198496195984886,HR,San Miguel Island,Inside,2009
0.47771561404666196,0.12777691712898015,MM,San Miguel Island,Outside,2009
-0.41300676818613424,0.22197567963361034,SESL,Santa Barbara Island,Inside,2009
-0.3833995839661356,0.13213024923905328,AP,Santa Barbara Island,Outside,2009
-0.27839080061342875,0.3100111965376365,CAT,Santa Barbara Island,Outside,2009
-0.2161365565714085,0.2359523992594067,WA,Santa Barbara Island,Outside,2009
-0.40901180286534816,0.46409919759786905,GC,Santa Barbara Island,Inside,2009
-0.00608992885036525,0.05776536536747599,SER,Santa Barbara Island,Inside,2009
0.20453907620022058,-0.02725287103392034,GI,Santa Cruz Island,Inside,2009
0.08498160029555021,-0.33039842528488794,FH,Santa Cruz Island,Outside,2009
-0.015672366307861892,-0.37896944519136294,PB,Santa Cruz Island,Outside,2009
-0.15086093184611893,-0.2903058576825253,SA,Santa Cruz Island,Inside,2009
0.018335597343174113,-0.02597018529986963,YB,Santa Cruz Island,Outside,2009
-0.17129721557843036,-0.19422111675643383,DPM,Santa Cruz Island,Outside,2009
-0.2457398298062687,-0.17551041055755412,PP,Santa Cruz Island,Inside,2009
-0.1891963311284887,-0.11457962735841079,CVP,Santa Cruz Island,Inside,2009
-0.2133645082901568,-0.11397331113844877,LS,Santa Cruz Island,Outside,2009
-0.29571001547799003,0.07341083924208686,PRF,Santa Cruz Island,Outside,2009
0.38586220631176016,-0.07003594717509834,JLNO,Santa Rosa Island,Outside,2009
0.3300696057976035,-0.03814771703153116,JLSO,Santa Rosa Island,Outside,2009
